"comB, a novel competence gene required for natural transformation of Acinetobacter sp. BD413: identification, characterization, and analysis of growth-phase-dependent regulation.";"Arch Microbiol";2000
"Nonimmunoglobulin fraction of human milk inhibits bacterial adhesion (hemagglutination) and enterotoxin binding of Escherichia coli and Vibrio cholerae.";"Infect Immun";1981
"Identification of GTPase-activating proteins by nitrocellulose overlay assay.";"Methods Enzymol";1995
"Interaction of drug resistance plasmids and bacteriophages with diarrheagenic strains of Escherichia coli.";"Infect Immun";1989
"The Pai-associated leuX specific tRNA5(Leu) affects type 1 fimbriation in pathogenic Escherichia coli by control of FimB recombinase expression.";"Mol Microbiol";1997
"Role of F pili in the penetration of bacteriophage fl.";"J Virol";1972
"Role of a ubiquitin-conjugating enzyme in degradation of S- and M-phase cyclins.";"Nature";1995
"Detection of K88 and K99 fimbrial antigens on Escherichia coli by coagglutination.";"Aust Vet J";1987
""Start" mutants of Saccharomyces cerevisiae are suppressed in carbon catabolite-derepressing medium.";"J Bacteriol";1982
"14-3-3 proteins are essential for RAS/MAPK cascade signaling during pseudohyphal development in S. cerevisiae.";"Cell";1997
"The gene coding for the Hrp pilus structural protein is required for type III secretion of Hrp and Avr proteins in Pseudomonas syringae pv. tomato.";"Proc Natl Acad Sci U S A";2000
"Depletion of histone H4 and nucleosomes activates the PHO5 gene in Saccharomyces cerevisiae.";"EMBO J";1988
"Synthetic peptides corresponding to protective epitopes of Escherichia coli digalactoside-binding pilin prevent infection in a murine pyelonephritis model.";"Proc Natl Acad Sci U S A";1988
"Characterization of type 1 pili of Salmonella typhimurium LT2.";"J Bacteriol";1980
"Activation of mitogen-activated protein kinase cascades by p21-activated protein kinases in cell-free extracts of Xenopus oocytes.";"J Biol Chem";1995
"Direct binding and In vivo regulation of the fission yeast p21-activated kinase shk1 by the SH3 domain protein scd2.";"Mol Cell Biol";1999
"Primary structure homology between the product of yeast cell division control gene CDC28 and vertebrate oncogenes.";"Nature";1984
"Starting to cycle: G1 controls regulating cell division in budding yeast.";"J Gen Microbiol";1993
"An essential role for Rho, Rac, and Cdc42 GTPases in cell cycle progression through G1.";"Science";1995
"Conservation of Salmonella typhimurium deoxyribonucleic acid in partially diploid hybrids of Escherichia coli.";"J Bacteriol";1973
"Cell cycle-regulated phosphorylation of Swi6 controls its nuclear localization.";"Mol Biol Cell";1995
"Carbon and energy uncoupling associated with cell cycle arrest of cdc mutants of Saccharomyces cerevisiae may be linked to glucose-induced catabolite repression.";"Exp Cell Res";1995
"Ssa1p chaperone interacts with the guanine nucleotide exchange factor of ras Cdc25p and controls the cAMP pathway in Saccharomyces cerevisiae.";"Mol Microbiol";1998
"Localization and regulation of the cdk-activating kinase (Cak1p) from budding yeast.";"J Cell Sci";1998
"Identification and characterization of E. coli type-1 pilus tip adhesion protein.";"Nature";1988
"betaII protein kinase C is required for the G2/M phase transition of cell cycle.";"J Biol Chem";1996
"CS5 pilus biosynthesis genes from enterotoxigenic Escherichia coli O115:H40.";"J Bacteriol";1999
"Spindle pole body separation in Saccharomyces cerevisiae requires dephosphorylation of the tyrosine 19 residue of Cdc28.";"Mol Cell Biol";1996
"Construction, replication, and chromatin structure of TRP1 RI circle, a multiple-copy synthetic plasmid derived from Saccharomyces cerevisiae chromosomal DNA.";"Mol Cell Biol";1982
"Adherence of Escherichia coli to human urinary tract epithelial cells.";"Infect Immun";1979
"Identification of two minor subunits in the pilus of Haemophilus influenzae.";"J Bacteriol";1997
"Nucleotide sequence of the papA gene encoding the Pap pilus subunit of human uropathogenic Escherichia coli.";"J Bacteriol";1984
"Conjugal transfer system of the IncN plasmid pKM101.";"J Bacteriol";1985
"Sequence analysis of temperature-sensitive mutations in the Saccharomyces cerevisiae gene CDC28.";"Mol Cell Biol";1986
"Overexpression of the CDC25 gene, an upstream element of the RAS/adenylyl cyclase pathway in Saccharomyces cerevisiae, allows immunological identification and characterization of its gene product.";"Biochem Biophys Res Commun";1990
"Nik1: a Nim1-like protein kinase of S. cerevisiae interacts with the Cdc28 complex and regulates cell cycle progression.";"Genes Cells";1996
"Bacterial adhesion to mucosal surfaces.";"J Chemother";1991
"Regulation of rns, a positive regulatory factor for pili of enterotoxigenic Escherichia coli.";"J Bacteriol";1994
"Genetic mapping of 1,3-beta-glucanase-encoding genes in Saccharomyces cerevisiae.";"Curr Genet";1992
"A new human p34 protein kinase, CDK2, identified by complementation of a cdc28 mutation in Saccharomyces cerevisiae, is a homolog of Xenopus Eg1.";"EMBO J";1991
"Differential decay of a polycistronic Escherichia coli transcript is initiated by RNaseE-dependent endonucleolytic processing.";"Mol Microbiol";1991
"Purification, morphology, and genetics of a new fimbrial putative colonization factor of enterotoxigenic Escherichia coli O159:H4.";"Infect Immun";1987
"Rho, Rac and Cdc42 GTPases regulate the organization of the actin cytoskeleton.";"Curr Opin Cell Biol";1997
"Salmonella strikes a balance.";"Nature";1999
"Synchronous cell growth occurs upon synchronizing the two regulatory steps of the Saccharomyces cerevisiae cell cycle.";"Exp Cell Res";1984
"The cellular localization of the murine serine/arginine-rich protein kinase CLK2 is regulated by serine 141 autophosphorylation.";"J Biol Chem";1998
"Regulation of cortical actin cytoskeleton assembly during polarized cell growth in budding yeast.";"J Cell Biol";1995
"Identification of hifD and hifE in the pilus gene cluster of Haemophilus influenzae type b strain Eagan.";"Infect Immun";1994
"Regulation of transcription at the Saccharomyces cerevisiae start transition by Stb1, a Swi6-binding protein.";"Mol Cell Biol";1999
"Analysis and identification of protein-protein interactions using protein recruitment systems.";"Methods Enzymol";2000
"Sex pili mutants isolated by macarbomycin treatment.";"Antimicrob Agents Chemother";1973
"Virulence-related DNA sequences and adherence patterns in strains of enteropathogenic Escherichia coli.";"FEMS Microbiol Lett";2000
"Bacterial virulence characteristics of Escherichia coli isolates from first-time urinary tract infection.";"J Infect Dis";1995
"p57(Kip2) stabilizes the MyoD protein by inhibiting cyclin E-Cdk2 kinase activity in growing myoblasts.";"Mol Cell Biol";1999
"DRC1, DNA replication and checkpoint protein 1, functions with DPB11 to control DNA replication and the S-phase checkpoint in Saccharomyces cerevisiae.";"Proc Natl Acad Sci U S A";1999
"Genetic evidence for a functional interaction between Saccharomyces cerevisiae CDC24 and CDC42.";"Yeast";1994
"The Swi5 transcription factor of Saccharomyces cerevisiae has a role in exit from mitosis through induction of the cdk-inhibitor Sic1 in telophase.";"Genetics";1997
"Attempts to demonstrate a polysaccharide capsule in Neisseria gonorrhoeae.";"APMIS";1988
"Molecular cloning of a light-inducible gene (lipA) encoding a novel pilin from Arthrobacter photogonimos.";"FEMS Microbiol Lett";1998
"The glucose-induced polyphosphoinositides turnover in Saccharomyces cerevisiae is not dependent on the CDC25-RAS mediated signal transduction pathway.";"FEBS Lett";1990
"Haemagglutination patterns of diarrhoea-associated Escherichia coli strains in South Africa.";"Eur J Clin Microbiol";1983
"Genetic control of flocculation in Escherichia coli.";"J Ind Microbiol";1991
"Identification by heteroduplex analysis of an invertible element (Min) common among IncM group plasmids.";"J Basic Microbiol";1988
"The morphology of L-fucose, D-mannose specific lectin (SFL 100-2) produced by Streptomyces No. 100-2.";"J Biochem";1985
"Authentic display of a cholera toxin epitope by chimeric type 1 fimbriae: effects of insert position and host background.";"Microbiology";1997
"G2 cyclins are required for the degradation of G1 cyclins in yeast.";"Nature";1996
"Cloning and insertional inactivation of the dye (sfrA) gene, mutation of which affects sex factor F expression and dye sensitivity of Escherichia coli K-12.";"J Bacteriol";1983
"An IncN plasmid exhibiting a high frequency of transfer in broth media.";"Acta Pathol Microbiol Immunol Scand B";1982
"Effects of growth inhibitors and ultraviolet irradiation on F pili.";"J Bacteriol";1972
"Mutations in E coli cistrons affecting adhesion to human cells do not abolish Pap pili fiber formation.";"EMBO J";1984
"The pilE gene of Neisseria gonorrhoeae MS11 is transcribed from a sigma 70 promoter during growth in vitro.";"J Bacteriol";1995
"Longus: a long pilus ultrastructure produced by human enterotoxigenic Escherichia coli.";"Mol Microbiol";1994
"Rho small G protein and cytoskeletal control.";"Princess Takamatsu Symp";1994
"Identification and analysis of PH domain-containing targets of phosphatidylinositol 3-kinase using a novel in vivo assay in yeast.";"EMBO J";1998
"Mitogen-activated protein kinase activation down-regulates a mechanism that inactivates cyclin B-cdc2 kinase in G2-arrested oocytes.";"Mol Biol Cell";1997
"Cloning and sequencing of two type 4 (N-methylphenylalanine) pilin genes from Eikenella corrodens.";"J Gen Microbiol";1993
"A surface expression vector for antibody screening.";"Gene";1991
"The overexpression of the CDC25 gene of Saccharomyces cerevisiae causes a derepression of GAL system and an increase of GAL4 transcription.";"Int J Biochem Cell Biol";2000
"Vaccination with FimH adhesin protects cynomolgus monkeys from colonization and infection by uropathogenic Escherichia coli.";"J Infect Dis";2000
"Transforming growth factor beta down-regulation of CKShs1 transcripts in growth-inhibited epithelial cells.";"Cell Growth Differ";1995
"Regulatory genes in the thermoregulation of Escherichia coli pili gene transcription.";"Genes Dev";1989
"Isolation and transcriptional characterization of three genes which function at start, the controlling event of the Saccharomyces cerevisiae cell division cycle: CDC36, CDC37, and CDC39.";"Mol Cell Biol";1983
"Stability and folding of the cell cycle regulatory protein, p13(suc1).";"J Mol Biol";1998
"Kinetics and sequence specificity of processing of prepilin by PilD, the type IV leader peptidase of Pseudomonas aeruginosa.";"J Bacteriol";1992
"Development of pilus organelle subassemblies in vitro depends on chaperone uncapping of a beta zipper.";"Proc Natl Acad Sci U S A";1996
"PpdD type IV pilin of Escherichia coli K-12 can Be assembled into pili in Pseudomonas aeruginosa.";"J Bacteriol";2000
"[Effect of ultrasonic treatment on the adhesiveness of E. coli].";"Biull Eksp Biol Med";1983
"Cdi1, a human G1 and S phase protein phosphatase that associates with Cdk2.";"Cell";1993
"Expression of p60v-src in Saccharomyces cerevisiae results in elevation of p34CDC28 kinase activity and release of the dependence of DNA replication on mitosis.";"Mol Cell Biol";1993
"Properties of a transmissible plasmid conferring citrate-utilizing ability in Escherichia coli of human origin.";"J Gen Microbiol";1980
"Two types of RAS mutants that dominantly interfere with activators of RAS.";"Mol Cell Biol";1994
"Evidence for donor strand complementation in the biogenesis of Haemophilus influenzae haemagglutinating pili.";"Mol Microbiol";2000
"SLK1, a yeast homolog of MAP kinase activators, has a RAS/cAMP-independent role in nutrient sensing.";"Mol Gen Genet";1994
"Detection of pilus subunits (pilins) and filaments by using anti-P pilin antisera.";"Infect Immun";1988
"Scanning and transmission electron microscopic study of the small intestine of colostrum-fed calves infected with selected strains of Escherichia coli.";"Am J Vet Res";1982
"Structure and function of conjugative pili: monoclonal antibodies as probes for structural variants of F pili.";"J Bacteriol";1990
"Suppression of defective RAS1 and RAS2 functions in yeast by an adenylate cyclase activated by a single amino acid change.";"EMBO J";1986
"Glucose-induced cAMP signaling in Saccharomyces cerevisiae is mediated by the CDC25 protein.";"FEBS Lett";1989
"[Isolation of an agglutinating anti-E. coli K 88+ serum].";"Vet Med Nauki";1981
